 demo                      SWAT+ 2026-07-13        MODULAR Rev 2026.cb442f7c05fc3bfc34349c446010f452d2737c
 freq       soil_lyr  soil_depth        jday         mon         day          yr        unit                gis_id name                   cfmets1        cfstrs1        cfstrs2        efmets1        efstrs1        efstrs2       immmets1       immstrs1       immstrs2       mnrmets1       mnrstrs1       mnrstrs2        co2fmet        co2fstr         cfs1s2         cfs1s3         cfs2s1         cfs2s3         cfs3s1         efs1s2         efs1s3         efs2s1         efs2s3         efs3s1        imms1s2        imms1s3        imms2s1        imms2s3        imms3s1        mnrs1s2        mnrs1s3        mnrs2s1        mnrs2s3        mnrs3s1         co2fs1         co2fs2         co2fs3
                              mm                                                                                                          kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha
 day              13        1200           1           1           1        1975           2                     1 hru0002           0.6557568      5.5492646E-04  3.4528747E-03  5.8788359E-02  3.6995095E-06  2.3019165E-05  0.0000000E+00  4.6049445E-05  1.7501682E-04  6.7873225E-03  0.0000000E+00  0.0000000E+00  0.8014807      2.1580472E-03  7.7600174E-02  1.2377941E-03  1.2806865E-02  1.5523958E-03  1.8734601E-03  4.4506760E-03  7.0992370E-05  1.1481307E-03  1.5523958E-04  1.6795502E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6533348E-05  0.0000000E+00  5.2493457E-03  8.3731888E-05  1.3255584E-04  0.0000000E+00  1.9390995E-05  7.9853587E-02  1.7550210E-02  2.2897846E-03
 day              14        1500           1           1           1        1975           2                     1 hru0002            1.322665      1.1192894E-03  6.9644661E-03  0.1088505      7.4619288E-06  4.6429774E-05  0.0000000E+00  8.4651474E-05  3.3834224E-04  2.3416035E-02  0.0000000E+00  0.0000000E+00   1.616591      4.3527917E-03  0.1565200      2.4966372E-03  2.5831517E-02  3.1311905E-03  3.7787789E-03  8.6473972E-03  1.3793392E-04  2.1258390E-03  3.1311903E-04  3.1097961E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4041103E-05  0.0000000E+00  1.0917597E-02  1.7414572E-04  4.5731268E-04  0.0000000E+00  6.6898327E-05  0.1610651      3.5398867E-02  4.6185078E-03
 day              15        1800           1           1           1        1975           2                     1 hru0002            1.334386      1.1292082E-03  7.0261830E-03  0.1035245      7.5280550E-06  4.6841218E-05  0.0000000E+00  8.0078345E-05  3.3106041E-04  2.9914074E-02  0.0000000E+00  0.0000000E+00   1.630916      4.3913652E-03  0.1579070      2.5187617E-03  2.6060427E-02  3.1589379E-03  3.8122651E-03  8.4929913E-03  1.3547101E-04  2.0218238E-03  3.1589379E-04  2.9576372E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7617305E-05  0.0000000E+00  1.1245383E-02  1.7937420E-04  5.8421888E-04  0.0000000E+00  8.5462816E-05  0.1624924      3.5712559E-02  4.6594352E-03
 day              16        2000           1           1           1        1975           2                     1 hru0002           0.8946214      7.5706269E-04  4.7106110E-03  6.7406058E-02  5.0470844E-06  3.1404074E-05  0.0000000E+00  5.1994488E-05  2.1852570E-04  2.2056088E-02  0.0000000E+00  0.0000000E+00   1.093426      2.9441323E-03  0.1058667      1.6886705E-03  1.7471867E-02  2.1178680E-03  2.5558828E-03  5.6169420E-03  8.9595393E-05  1.3164337E-03  2.1178681E-04  1.9257530E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.5734868E-06  0.0000000E+00  7.6163909E-03  1.2148842E-04  4.3075299E-04  0.0000000E+00  6.3012994E-05  0.1089409      2.3943009E-02  3.1238568E-03
 day              -1          -1           1           1           1        1975           2                     1 hru0002            44.58325      3.7765246E-02  0.2354207       4.337245      2.8859091E-04  1.7811944E-03   3.901470      6.7070536E-03  1.4889648E-02  0.1210798      0.0000000E+00  0.0000000E+00   54.68849      0.1472082       5.258012      9.7729690E-02  0.9317533      0.1116990      0.1265881      0.3726067      6.9469539E-03  9.0640031E-02  1.1169902E-02  1.2341827E-02  0.0000000E+00  0.0000000E+00  8.1843324E-02  3.1424651E-03  1.1099136E-02  0.2846448      5.2692564E-03  2.5353171E-03  0.0000000E+00  3.1698187E-04   4.955829       1.275331      0.1547188    
 day               1          10           1           1           1        1975           3                     1 hru0003            2.456052      1.9903884E-03  1.3932715E-02  0.1228026      6.1816012E-05  4.3271197E-04  0.0000000E+00  3.7703408E-05  1.2459664E-04  0.1228026      0.0000000E+00  0.0000000E+00   3.684078      8.9567471E-03  0.3463279      7.6458319E-03  8.3191521E-02  9.9588055E-03  6.9931396E-03  1.3853114E-02  3.0583329E-04  4.1595763E-03  9.9588057E-04  3.4965697E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9437870E-02  6.4989564E-04  4.1595763E-03  0.0000000E+00  3.4965703E-04  0.4326346      0.1138504      8.5471710E-03
 day               2          25           1           1           1        1975           3                     1 hru0003            3.735101      3.2120608E-03  1.9986156E-02  0.3735102      3.0620322E-05  1.9052645E-04  0.8590733      1.0293596E-03  1.4683245E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.565124      1.2491349E-02  0.4356389      8.2336674E-03  7.7508509E-02  9.2784958E-03  1.0511067E-02  3.6158033E-02  6.8339438E-04  7.7508506E-03  9.2784950E-04  1.0511066E-03  0.0000000E+00  0.0000000E+00  1.7826958E-02  3.9897551E-04  2.4175453E-03  1.8296834E-02  3.4581404E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4032125      0.1060730      1.2846859E-02
 day               3          50           1           1           1        1975           3                     1 hru0003            6.263732      5.3865998E-03  3.3516612E-02  0.6263732      5.1350034E-05  3.1951122E-04   1.440658      1.7262279E-03  2.4623675E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.655673      2.0947885E-02  0.7305628      1.3807790E-02  0.1299811      1.5559954E-02  1.7626967E-02  6.0636710E-02  1.1460466E-03  1.2998108E-02  1.5559954E-03  1.7626968E-03  0.0000000E+00  0.0000000E+00  2.9895645E-02  6.6907809E-04  4.0542027E-03  3.0683640E-02  5.7992723E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6761840      0.1778835      2.1544073E-02
 day               4         100           1           1           1        1975           3                     1 hru0003            8.747006      7.4020452E-03  4.6057176E-02  0.8747007      4.9346967E-05  3.0704783E-04   1.662437      2.0976744E-03  3.4386266E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   10.69079      2.8785735E-02   1.035717      1.9575261E-02  0.1842738      2.2059305E-02  2.4989698E-02  8.4231324E-02  1.5919898E-03  1.8427379E-02  2.2059304E-03  2.4989699E-03  0.0000000E+00  0.0000000E+00  3.5022687E-02  8.9731882E-04  4.7494886E-03  4.5233242E-02  8.5491780E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9586239      0.2521849      3.0542966E-02
 day               5         150           1           1           1        1975           3                     1 hru0003            8.810566      7.4558319E-03  4.6391848E-02  0.8810566      4.9705544E-05  3.0927898E-04   1.315541      1.8091381E-03  3.3517454E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   10.76847      2.8994905E-02   1.043243      1.9717503E-02  0.1856128      2.2219598E-02  2.5171287E-02  8.2327753E-02  1.5560117E-03  1.8561281E-02  2.2219599E-03  2.5171288E-03  0.0000000E+00  0.0000000E+00  2.7714603E-02  8.4303296E-04  3.7584268E-03  4.8077568E-02  9.0867619E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9655898      0.2540174      3.0764908E-02
 day               6         200           1           1           1        1975           3                     1 hru0003            2.385376      2.0185956E-03  1.2560147E-02  0.2385376      1.3457305E-05  8.3734318E-05  0.2860731      4.3048820E-04  8.8026404E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   2.915459      7.8500938E-03  0.2824479      5.3383247E-03  5.0252885E-02  6.0157417E-03  6.8148831E-03  2.1678034E-02  4.0971945E-04  5.0252886E-03  6.0157414E-04  6.8148831E-04  0.0000000E+00  0.0000000E+00  6.0267230E-03  2.1316722E-04  8.1729470E-04  1.3627950E-02  2.5757114E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2614242      6.8772770E-02  8.3293021E-03
 day               7         300           1           1           1        1975           3                     1 hru0003            4.799786      4.0617622E-03  2.5273178E-02  0.4799786      2.7078417E-05  1.6848787E-04  0.3861455      7.0586882E-04  1.6772696E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.866406      1.5795738E-02  0.5683337      1.0741628E-02  0.1011174      1.2104707E-02  1.3712718E-02  4.1506704E-02  7.8448543E-04  1.0111744E-02  1.2104706E-03  1.3712718E-03  0.0000000E+00  0.0000000E+00  8.1349555E-03  3.7545071E-04  1.1031959E-03  2.9535014E-02  5.5821805E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5260304      0.1383826      1.6759990E-02
 day               8         450           1           1           1        1975           3                     1 hru0003            7.126519      6.0307309E-03  3.7524540E-02  0.7126518      4.0204872E-05  2.5016358E-04  0.3263277      8.3901914E-04  2.3250992E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.710190      2.3452841E-02  0.8438378      1.5948713E-02  0.1501349      1.7972557E-02  2.0360060E-02  5.7911541E-02  1.0945403E-03  1.5013491E-02  1.7972557E-03  2.0360060E-03  0.0000000E+00  0.0000000E+00  6.8747709E-03  4.5993354E-04  9.3229976E-04  4.7568183E-02  8.9904875E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7810275      0.2054647      2.4884518E-02
 day               9         600           1           1           1        1975           3                     1 hru0003            3.997938      3.3832078E-03  2.1051064E-02  0.3997938      2.2554717E-05  1.4034043E-04  0.1003794      4.0071091E-04  1.2330913E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.886369      1.3156918E-02  0.4733884      8.9471405E-03  8.4224872E-02  1.0082508E-02  1.1421884E-02  3.0885216E-02  5.8373710E-04  8.4224874E-03  1.0082508E-03  1.1421884E-03  0.0000000E+00  0.0000000E+00  2.1146992E-03  2.1443621E-04  2.8677820E-04  2.8288335E-02  5.3465547E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4381522      0.1152646      1.3960081E-02
 day              10         750           1           1           1        1975           3                     1 hru0003            1.585639      1.3418284E-03  8.3491523E-03  0.1585639      8.9455225E-06  5.5661014E-05  1.8224970E-02  1.4065995E-04  4.6687265E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.938004      5.2182209E-03  0.1877526      3.5485637E-03  3.3404786E-02  3.9988663E-03  4.5300820E-03  1.1750541E-02  2.2208769E-04  3.3404785E-03  3.9988666E-04  4.5300822E-04  0.0000000E+00  0.0000000E+00  3.8394635E-04  7.1095681E-05  5.2067626E-05  1.1718535E-02  2.2148274E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1737774      4.5715578E-02  5.5367672E-03
 day              11         900           1           1           1        1975           3                     1 hru0003            1.131795      9.5776818E-04  5.9594447E-03  0.1131795      6.3851212E-06  3.9729632E-05  2.2018775E-03  9.1255002E-05  3.2060992E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.383305      3.7246535E-03  0.1340622      2.3804067E-03  2.3147151E-02  2.7848685E-03  3.2334744E-03  8.1061097E-03  1.4393199E-04  2.3147152E-03  2.7848687E-04  3.2334743E-04  0.0000000E+00  0.0000000E+00  4.5032008E-05  4.1585561E-05  6.2906474E-06  8.6516654E-03  1.5361885E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1294652      3.1694692E-02  3.9520245E-03
 day              12        1050           1           1           1        1975           3                     1 hru0003           0.5377456      4.5506106E-04  2.8314891E-03  5.1057253E-02  3.0337405E-06  1.8876595E-05  0.0000000E+00  4.0172879E-05  1.4748015E-04  2.7173050E-03  0.0000000E+00  0.0000000E+00  0.6572447      1.7696812E-03  6.3635096E-02  1.0150383E-03  1.0502119E-02  1.2730238E-03  1.5363088E-03  3.7387139E-03  5.9635931E-05  9.9714310E-04  1.2730238E-04  1.4586769E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6028382E-05  0.0000000E+00  4.2156731E-03  6.7243862E-05  5.3068856E-05  0.0000000E+00  7.7631994E-06  6.5482989E-02  1.4391841E-02  1.8777109E-03
 day              13        1200           1           1           1        1975           3                     1 hru0003           0.5412465      4.5802363E-04  2.8499230E-03  4.8522551E-02  3.0534909E-06  1.8999486E-05  0.0000000E+00  3.8008158E-05  1.4445484E-04  5.6020990E-03  0.0000000E+00  0.0000000E+00  0.6615236      1.7812023E-03  6.4049385E-02  1.0216465E-03  1.0570490E-02  1.2813114E-03  1.5463105E-03  3.6734845E-03  5.8595455E-05  9.4764045E-04  1.2813114E-04  1.3862616E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3646248E-05  0.0000000E+00  4.3326886E-03  6.9110363E-05  1.0940857E-04  0.0000000E+00  1.6004909E-05  6.5909304E-02  1.4485535E-02  1.8899352E-03
 day              14        1500           1           1           1        1975           3                     1 hru0003            1.091263      9.2346832E-04  5.7460237E-03  8.9806952E-02  6.1564556E-06  3.8306829E-05  0.0000000E+00  6.9841590E-05  2.7914881E-04  1.9319355E-02  0.0000000E+00  0.0000000E+00   1.333766      3.5912653E-03  0.1291366      2.0598471E-03  2.1312255E-02  2.5833843E-03  3.1176768E-03  7.1345232E-03  1.1380221E-04  1.7539203E-03  2.5833843E-04  2.5657334E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.9835046E-05  0.0000000E+00  9.0075489E-03  1.4367868E-04  3.7730520E-04  0.0000000E+00  5.5194338E-05  0.1328865      2.9205784E-02  3.8104942E-03
 day              15        1800           1           1           1        1975           3                     1 hru0003            1.100203      9.3103340E-04  5.7930946E-03  8.5356086E-02  6.2068893E-06  3.8620630E-05  0.0000000E+00  6.6024681E-05  2.7295962E-04  2.4664178E-02  0.0000000E+00  0.0000000E+00   1.344692      3.6206848E-03  0.1301945      2.0767215E-03  2.1486847E-02  2.6045474E-03  3.1432165E-03  7.0024794E-03  1.1169599E-04  1.6669957E-03  2.6045475E-04  2.4385747E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4525489E-05  0.0000000E+00  9.2718294E-03  1.4789420E-04  4.8168912E-04  0.0000000E+00  7.0464186E-05  0.1339752      2.9445039E-02  3.8417093E-03
 day              16        2000           1           1           1        1975           3                     1 hru0003           0.7371864      6.2383531E-04  3.8816405E-03  5.5543978E-02  4.1589024E-06  2.5877604E-05  0.0000000E+00  4.2844535E-05  1.8006969E-04  1.8174659E-02  0.0000000E+00  0.0000000E+00  0.9010057      2.4260257E-03  8.7236300E-02  1.3914991E-03  1.4397178E-02  1.7451668E-03  2.1060999E-03  4.6284758E-03  7.3828436E-05  1.0847684E-03  1.7451668E-04  1.5868600E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.8887533E-06  0.0000000E+00  6.2760618E-03  1.0010895E-04  3.5494927E-04  0.0000000E+00  5.1923984E-05  8.9769535E-02  1.9729534E-02  2.5741220E-03
 day              -1          -1           1           1           1        1975           3                     1 hru0003            55.04716      4.6632241E-02  0.2917042       5.311436      3.8407432E-04  2.4378740E-03   6.397064      9.5649958E-03  1.8772980E-02  0.1932802      0.0000000E+00  0.0000000E+00   67.96209      0.1825639       6.555563      0.1234496       1.181119      0.1415228      0.1568149      0.4752228      8.9393370E-03  0.1125759      1.4152285E-02  1.5130480E-02  0.0000000E+00  0.0000000E+00  0.1340400      4.2559979E-03  1.8177591E-02  0.3442227      6.4918618E-03  5.5359975E-03  0.0000000E+00  5.5100763E-04   6.234145       1.616562      0.1916626    
 day               1          10           1           1           1        1975           4                     1 hru0004            2.327055      1.8812675E-03  1.3168875E-02  0.1163528      6.1088285E-05  4.2761807E-04  0.0000000E+00  3.2975091E-05  9.9136931E-05  0.1163527      0.0000000E+00  0.0000000E+00   3.490583      8.4657054E-03  0.3206244      7.0783803E-03  7.7017277E-02  9.2196902E-03  6.4741285E-03  1.2824975E-02  2.8313522E-04  3.8508638E-03  9.2196901E-04  3.2370642E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7253073E-02  6.0166226E-04  3.8508647E-03  1.1641532E-10  3.2370648E-04  0.4005257      0.1054007      7.9128239E-03
 day               2          25           1           1           1        1975           4                     1 hru0004            3.462026      2.9809738E-03  1.8548276E-02  0.3462026      2.9079458E-05  1.8093879E-04  0.7962660      9.5464190E-04  1.3585682E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.231365      1.1592675E-02  0.4033048      7.6225465E-03  7.1755640E-02  8.5898237E-03  9.7309109E-03  3.3474300E-02  6.3267135E-04  7.1755643E-03  8.5898238E-04  9.7309111E-04  0.0000000E+00  0.0000000E+00  1.6503796E-02  3.6936247E-04  2.2381097E-03  1.6938806E-02  3.2014697E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3732852      9.8200023E-02  1.1893336E-02
 day               3          50           1           1           1        1975           4                     1 hru0004            5.805737      4.9990215E-03  3.1105025E-02  0.5805737      4.8765552E-05  3.0343013E-04   1.335319      1.6009116E-03  2.2782870E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.095901      1.9440642E-02  0.6763329      1.2782834E-02  0.1203326      1.4404936E-02  1.6318513E-02  5.6135628E-02  1.0609751E-03  1.2033255E-02  1.4404935E-03  1.6318514E-03  0.0000000E+00  0.0000000E+00  2.7676489E-02  6.1941228E-04  3.7532579E-03  2.8405983E-02  5.3687906E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6259906      0.1646792      1.9944852E-02
 day               4         100           1           1           1        1975           4                     1 hru0004            8.830012      7.4722879E-03  4.6494242E-02  0.8830012      4.9815251E-05  3.0996159E-04   1.678214      2.1175814E-03  3.4712579E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   10.79224      2.9058902E-02   1.045545      1.9761022E-02  0.1860225      2.2268638E-02  2.5226844E-02  8.5030653E-02  1.6070971E-03  1.8602250E-02  2.2268638E-03  2.5226844E-03  0.0000000E+00  0.0000000E+00  3.5355061E-02  9.0583391E-04  4.7945632E-03  4.5662485E-02  8.6303067E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9677210      0.2545781      3.0832810E-02
 day               5         150           1           1           1        1975           4                     1 hru0004            8.893988      7.5264256E-03  4.6831101E-02  0.8893988      5.0176168E-05  3.1220732E-04   1.327997      1.8262675E-03  3.3834809E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   10.87043      2.9269438E-02   1.053120      1.9904196E-02  0.1873703      2.2429977E-02  2.5409617E-02  8.3107263E-02  1.5707447E-03  1.8737026E-02  2.2429978E-03  2.5409616E-03  0.0000000E+00  0.0000000E+00  2.7977012E-02  8.5101486E-04  3.7940128E-03  4.8532784E-02  9.1727986E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9747323      0.2564225      3.1056199E-02
 day               6         200           1           1           1        1975           4                     1 hru0004            2.464704      2.0857267E-03  1.2977852E-02  0.2464704      1.3904844E-05  8.6519009E-05  0.2955868      4.4480467E-04  9.0953853E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   3.012417      8.1111584E-03  0.2918410      5.5158562E-03  5.1924106E-02  6.2158024E-03  7.0415200E-03  2.2398962E-02  4.2334510E-04  5.1924102E-03  6.2158023E-04  7.0415204E-04  0.0000000E+00  0.0000000E+00  6.2271496E-03  2.2025633E-04  8.4447465E-04  1.4081163E-02  2.6613692E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2701181      7.1059890E-02  8.6063026E-03
 day               7         300           1           1           1        1975           4                     1 hru0004            4.959277      4.1967290E-03  2.6112974E-02  0.4959277      2.7978194E-05  1.7408650E-04  0.3989766      7.2932389E-04  1.7330032E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   6.061339      1.6320610E-02  0.5872187      1.1098556E-02  0.1044775      1.2506931E-02  1.4168373E-02  4.2885914E-02  8.1055274E-04  1.0447744E-02  1.2506930E-03  1.4168373E-03  0.0000000E+00  0.0000000E+00  8.4052701E-03  3.8792647E-04  1.1398536E-03  3.0516423E-02  5.7676679E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5435096      0.1429809      1.7316902E-02
 day               8         450           1           1           1        1975           4                     1 hru0004            7.363043      6.2308875E-03  3.8769957E-02  0.7363043      4.1539250E-05  2.5846637E-04  0.3371583      8.6686568E-04  2.4022677E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.999275      2.4231225E-02  0.8718442      1.6478037E-02  0.1551178      1.8569050E-02  2.1035796E-02  5.9833582E-02  1.1308673E-03  1.5511775E-02  1.8569049E-03  2.1035797E-03  0.0000000E+00  0.0000000E+00  7.1029384E-03  4.7519826E-04  9.6324203E-04  4.9146939E-02  9.2888740E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8069493      0.2122839      2.5710417E-02
 day               9         600           1           1           1        1975           4                     1 hru0004            4.130486      3.4953740E-03  2.1748988E-02  0.4130485      2.3302493E-05  1.4499325E-04  0.1037073      4.1399599E-04  1.2739729E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.048371      1.3593119E-02  0.4890831      9.2437724E-03  8.7017238E-02  1.0416780E-02  1.1800563E-02  3.1909179E-02  6.0309016E-04  8.7017231E-03  1.0416779E-03  1.1800562E-03  0.0000000E+00  0.0000000E+00  2.1848110E-03  2.2154558E-04  2.9628607E-04  2.9226203E-02  5.5238139E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4526786      0.1190860      1.4422910E-02
 day              10         750           1           1           1        1975           4                     1 hru0004            1.638173      1.3862841E-03  8.6257653E-03  0.1638173      9.2418941E-06  5.7505102E-05  1.8828765E-02  1.4532013E-04  4.8234046E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   2.002211      5.3911041E-03  0.1939730      3.6661301E-03  3.4511503E-02  4.1313507E-03  4.6801665E-03  1.2139845E-02  2.2944562E-04  3.4511504E-03  4.1313507E-04  4.6801666E-04  0.0000000E+00  0.0000000E+00  3.9666658E-04  7.3451083E-05  5.3792668E-05  1.2106777E-02  2.2882065E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1795348      4.7230158E-02  5.7202042E-03
 day              11         900           1           1           1        1975           4                     1 hru0004            1.153602      9.7622181E-04  6.0742670E-03  0.1153602      6.5081454E-06  4.0495113E-05  2.2442788E-03  9.3013230E-05  3.2678718E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.409958      3.7964177E-03  0.1366452      2.4262706E-03  2.3593139E-02  2.8385259E-03  3.2957750E-03  8.2622925E-03  1.4670516E-04  2.3593139E-03  2.8385260E-04  3.2957751E-04  0.0000000E+00  0.0000000E+00  4.5899535E-05  4.2386819E-05  6.4117776E-06  8.8183591E-03  1.5657867E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1319596      3.2305371E-02  4.0281699E-03
 day              12        1050           1           1           1        1975           4                     1 hru0004           0.5376307      4.5496383E-04  2.8308842E-03  5.1046349E-02  3.0330925E-06  1.8872563E-05  0.0000000E+00  4.0164294E-05  1.4744865E-04  2.7167276E-03  0.0000000E+00  0.0000000E+00  0.6571043      1.7693031E-03  6.3621506E-02  1.0148215E-03  1.0499873E-02  1.2727516E-03  1.5359805E-03  3.7379153E-03  5.9623184E-05  9.9692994E-04  1.2727515E-04  1.4583652E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6024962E-05  0.0000000E+00  4.2147730E-03  6.7229499E-05  5.3057447E-05  0.0000000E+00  7.7615405E-06  6.5468997E-02  1.4388764E-02  1.8773095E-03
 day              13        1200           1           1           1        1975           4                     1 hru0004           0.5411320      4.5792671E-04  2.8493199E-03  4.8512280E-02  3.0528447E-06  1.8995468E-05  0.0000000E+00  3.8000111E-05  1.4442427E-04  5.6009181E-03  0.0000000E+00  0.0000000E+00  0.6613835      1.7808254E-03  6.4035833E-02  1.0214304E-03  1.0568253E-02  1.2810403E-03  1.5459834E-03  3.6727078E-03  5.8583057E-05  9.4743993E-04  1.2810403E-04  1.3859684E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3643352E-05  0.0000000E+00  4.3317713E-03  6.9095739E-05  1.0938535E-04  0.0000000E+00  1.6001504E-05  6.5895356E-02  1.4482470E-02  1.8895352E-03
